file,layer_name,type,priority,x,y,width,height,z_index,canvas_width,canvas_height,kv_canvas_width,kv_canvas_height,kv_x,kv_y,kv_width,kv_height,kv_z_index,is_in_kv
Propel_EB_640X160.psd,COPY,TEXT,2,31,32,237,52,2,640,160,1920.0,1080.0,545.0,338.0,550.0,410.0,2.0,1
Propel_EB_640X160.psd,SUB HEADING,TEXT,2,421,88,181,14,3,640,160,1920.0,1080.0,545.0,338.0,550.0,410.0,2.0,1
Propel_EB_640X160.psd,LEGAL,LEGAL,3,421,145,184,7,4,640,160,1920.0,1080.0,,,,,,0
Propel_EB_640X160.psd,COPY,TEXT,2,421,37,187,43,5,640,160,1920.0,1080.0,545.0,338.0,550.0,410.0,2.0,1
Propel_EB_716X496.psd,BACKGROUND,BACKGROUND,-1,0,0,1152,560,0,1152,560,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Propel_EB_716X496.psd,BACKGROUND,BACKGROUND,-1,404,32,716,496,1,1152,560,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Propel_EB_716X496.psd,SKUs,PRODUCT,2,783,41,289,763,2,1152,560,1920.0,1080.0,82.0,41.0,376.0,1003.0,1.0,1
Propel_EB_716X496.psd,COPY,TEXT,2,30,165,333,67,3,1152,560,1920.0,1080.0,545.0,338.0,550.0,410.0,2.0,1
Propel_EB_716X496.psd,LEGAL,LEGAL,3,430,503,375,13,4,1152,560,1920.0,1080.0,,,,,,0
Propel_EB_716X496.psd,SUB HEADING,TEXT,2,432,358,369,28,5,1152,560,1920.0,1080.0,545.0,338.0,550.0,410.0,2.0,1
Propel_EB_716X496.psd,CTA,CTA,3,30,262,128,23,6,1152,560,1920.0,1080.0,,,,,,0
Propel_EB_716X496.psd,COPY,TEXT,2,431,181,218,163,7,1152,560,1920.0,1080.0,545.0,338.0,550.0,410.0,2.0,1
Propel_EB_884X248.psd,BACKGROUND,BACKGROUND,-1,0,0,1280,312,0,1280,312,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Propel_EB_884X248.psd,BACKGROUND,BACKGROUND,-1,364,32,884,248,1,1280,312,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Propel_EB_884X248.psd,SKUs,PRODUCT,2,381,-328,320,974,2,1280,312,1920.0,1080.0,82.0,41.0,376.0,1003.0,1.0,1
Propel_EB_884X248.psd,CTA,CTA,3,32,260,122,21,3,1280,312,1920.0,1080.0,,,,,,0
Propel_EB_884X248.psd,LEGAL,LEGAL,3,768,260,375,13,4,1280,312,1920.0,1080.0,,,,,,0
Propel_EB_884X248.psd,COPY,TEXT,2,31,32,285,62,5,1280,312,1920.0,1080.0,545.0,338.0,550.0,410.0,2.0,1
Propel_EB_884X248.psd,SUB HEADING,TEXT,2,767,204,369,28,6,1280,312,1920.0,1080.0,545.0,338.0,550.0,410.0,2.0,1
Propel_EB_884X248.psd,COPY,TEXT,2,767,97,417,94,7,1280,312,1920.0,1080.0,545.0,338.0,550.0,410.0,2.0,1
Quaker_School_500X300.psd,BACKGROUND,BACKGROUND,-1,0,0,500,300,0,500,300,,,,,,,,0
Quaker_School_500X300.psd,COPY,TEXT,2,175,34,274,129,1,500,300,,,,,,,,0
Quaker_School_500X300.psd,SKUs,PRODUCT,2,83,164,417,183,2,500,300,,,,,,,,0
Quaker_School_750x250.psd,BACKGROUND,BACKGROUND,-1,0,0,750,250,0,750,250,,,,,,,,0
Quaker_School_750x250.psd,COPY,TEXT,2,140,58,246,116,1,750,250,,,,,,,,0
Quaker_School_750x250.psd,SKUs,PRODUCT,2,397,35,353,269,2,750,250,,,,,,,,0
Ruffles_1270X415.psd,BACKGROUND,BACKGROUND,-1,0,0,1270,415,0,1270,415,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Ruffles_1270X415.psd,SKUs,PRODUCT,2,332,35,606,356,1,1270,415,1920.0,1080.0,644.0,21.0,795.0,930.0,3.0,1
Ruffles_1270X415.psd,LOGO,LOGO,0,999,272,271,132,2,1270,415,1920.0,1080.0,1305.0,784.0,568.0,265.0,2.0,1
Ruffles_1270X415.psd,COPY,TEXT,2,43,64,269,283,3,1270,415,1920.0,1080.0,0.0,107.0,913.0,483.0,1.0,1
Ruffles_1270X90.psd,BACKGROUND,BACKGROUND,-1,0,0,1270,90,0,1270,90,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Ruffles_1270X90.psd,SKUs,PRODUCT,2,542,2,191,106,1,1270,90,1920.0,1080.0,644.0,21.0,795.0,930.0,3.0,1
Ruffles_1270X90.psd,LOGO,LOGO,0,848,-3,184,98,2,1270,90,1920.0,1080.0,1305.0,784.0,568.0,265.0,2.0,1
Ruffles_1270X90.psd,COPY,TEXT,2,190,0,170,90,3,1270,90,1920.0,1080.0,0.0,107.0,913.0,483.0,1.0,1
Ruffles_300X250.psd,BACKGROUND,BACKGROUND,-1,0,0,300,250,0,300,250,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Ruffles_300X250.psd,SKUs,PRODUCT,2,18,62,264,155,1,300,250,1920.0,1080.0,644.0,21.0,795.0,930.0,3.0,1
Ruffles_300X250.psd,LOGO,LOGO,0,210,205,88,46,2,300,250,1920.0,1080.0,1305.0,784.0,568.0,265.0,2.0,1
Ruffles_300X250.psd,COPY,TEXT,2,18,7,115,60,3,300,250,1920.0,1080.0,0.0,107.0,913.0,483.0,1.0,1
Ruffles_300X50.psd,BACKGROUND,BACKGROUND,-1,0,0,300,50,0,300,50,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Ruffles_300X50.psd,SKUs,PRODUCT,2,100,3,101,61,1,300,50,1920.0,1080.0,644.0,21.0,795.0,930.0,3.0,1
Ruffles_300X50.psd,LOGO,LOGO,0,205,15,48,23,2,300,50,1920.0,1080.0,1305.0,784.0,568.0,265.0,2.0,1
Ruffles_300X50.psd,COPY,TEXT,2,10,1,80,42,3,300,50,1920.0,1080.0,0.0,107.0,913.0,483.0,1.0,1
Ruffles_728X90.psd,BACKGROUND,BACKGROUND,-1,0,0,728,90,0,728,90,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Ruffles_728X90.psd,SKUs,PRODUCT,2,269,0,191,112,1,728,90,1920.0,1080.0,644.0,21.0,795.0,930.0,3.0,1
Ruffles_728X90.psd,LOGO,LOGO,0,484,16,125,61,2,728,90,1920.0,1080.0,1305.0,784.0,568.0,265.0,2.0,1
Ruffles_728X90.psd,COPY,TEXT,2,52,0,170,90,3,728,90,1920.0,1080.0,0.0,107.0,913.0,483.0,1.0,1
Ruffles_970X90.psd,BACKGROUND,BACKGROUND,-1,0,0,970,90,0,970,90,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Ruffles_970X90.psd,SKUs,PRODUCT,2,387,3,195,108,1,970,90,1920.0,1080.0,644.0,21.0,795.0,930.0,3.0,1
Ruffles_970X90.psd,LOGO,LOGO,0,634,1,164,88,2,970,90,1920.0,1080.0,1305.0,784.0,568.0,265.0,2.0,1
Ruffles_970X90.psd,COPY,TEXT,2,111,0,172,90,3,970,90,1920.0,1080.0,0.0,107.0,913.0,483.0,1.0,1
ShareJoy_1100X600.psd,BACKGROUND,BACKGROUND,-1,0,0,1100,600,0,1100,600,,,,,,,,0
ShareJoy_1100X600.psd,SKUs,PRODUCT,2,277,153,779,354,1,1100,600,,,,,,,,0
ShareJoy_1100X600.psd,COPY,TEXT,2,3,153,325,351,2,1100,600,,,,,,,,0
ShareJoy_1100X600.psd,FIXED,FIXED,4,0,464,1100,136,3,1100,600,,,,,,,,0
ShareJoy_3300X413.psd,BACKGROUND,BACKGROUND,-1,0,0,3300,413,0,3300,413,,,,,,,,0
ShareJoy_3300X413.psd,SKUs,PRODUCT,2,1444,28,854,385,1,3300,413,,,,,,,,0
ShareJoy_3300X413.psd,COPY,TEXT,2,1004,0,372,403,2,3300,413,,,,,,,,0
ShareJoy_3300X413.psd,FIXED,FIXED,4,925,364,1438,49,3,3300,413,,,,,,,,0
ShareJoy_3300X825.psd,BACKGROUND,BACKGROUND,-1,0,0,3300,825,0,3300,825,,,,,,,,0
ShareJoy_3300X825.psd,SKUs,PRODUCT,2,1269,81,1493,657,1,3300,825,,,,,,,,0
ShareJoy_3300X825.psd,COPY,TEXT,2,588,69,626,677,2,3300,825,,,,,,,,0
ShareJoy_3300X825.psd,FIXED,FIXED,4,0,685,3300,140,3,3300,825,,,,,,,,0
StarbucksChristmas_160X600.psd,BACKGROUND,BACKGROUND,-1,0,0,160,600,0,160,600,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
StarbucksChristmas_160X600.psd,SKUs,PRODUCT,2,26,265,109,312,1,160,600,1920.0,1080.0,1089.0,57.0,399.0,1206.0,5.0,1
StarbucksChristmas_160X600.psd,COPY,TEXT,2,8,171,145,83,2,160,600,1920.0,1080.0,34.0,475.0,749.0,430.0,1.0,1
StarbucksChristmas_160X600.psd,OFFER,PRICE,3,12,52,88,106,3,160,600,1920.0,1080.0,281.0,48.0,295.0,353.0,3.0,1
StarbucksChristmas_160X600.psd,COPY,TEXT,2,10,-77,189,147,4,160,600,1920.0,1080.0,34.0,475.0,749.0,430.0,1.0,1
StarbucksChristmas_160X600.psd,CTA,CTA,3,16,545,129,40,5,160,600,1920.0,1080.0,,,,,,0
StarbucksChristmas_300X250.psd,BACKGROUND,BACKGROUND,-1,0,0,300,250,0,300,250,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
StarbucksChristmas_300X250.psd,SKUs,PRODUCT,2,171,34,84,255,1,300,250,1920.0,1080.0,1089.0,57.0,399.0,1206.0,5.0,1
StarbucksChristmas_300X250.psd,COPY,TEXT,2,9,81,158,91,2,300,250,1920.0,1080.0,34.0,475.0,749.0,430.0,1.0,1
StarbucksChristmas_300X250.psd,OFFER,PRICE,3,110,8,66,80,3,300,250,1920.0,1080.0,281.0,48.0,295.0,353.0,3.0,1
StarbucksChristmas_300X250.psd,COPY,TEXT,2,195,-52,131,102,4,300,250,1920.0,1080.0,34.0,475.0,749.0,430.0,1.0,1
StarbucksChristmas_300X250.psd,CTA,CTA,3,8,212,117,30,5,300,250,1920.0,1080.0,,,,,,0
StarbucksChristmas_300X50.psd,BACKGROUND,BACKGROUND,-1,0,0,300,50,0,300,50,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
StarbucksChristmas_300X50.psd,SKUs,PRODUCT,2,207,2,42,125,1,300,50,1920.0,1080.0,1089.0,57.0,399.0,1206.0,5.0,1
StarbucksChristmas_300X50.psd,COPY,TEXT,2,44,5,165,42,2,300,50,1920.0,1080.0,34.0,475.0,749.0,430.0,1.0,1
StarbucksChristmas_300X50.psd,COPY,TEXT,2,-7,-17,62,48,3,300,50,1920.0,1080.0,34.0,475.0,749.0,430.0,1.0,1
StarbucksChristmas_300X50.psd,CTA,CTA,3,249,8,45,33,4,300,50,1920.0,1080.0,,,,,,0
StarbucksChristmas_300X600.psd,BACKGROUND,BACKGROUND,-1,0,0,300,600,0,300,600,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
StarbucksChristmas_300X600.psd,SKUs,PRODUCT,2,165,235,117,328,1,300,600,1920.0,1080.0,1089.0,57.0,399.0,1206.0,5.0,1
StarbucksChristmas_300X600.psd,COPY,TEXT,2,14,129,245,141,2,300,600,1920.0,1080.0,34.0,475.0,749.0,430.0,1.0,1
StarbucksChristmas_300X600.psd,OFFER,PRICE,3,86,8,93,113,3,300,600,1920.0,1080.0,281.0,48.0,295.0,353.0,3.0,1
StarbucksChristmas_300X600.psd,COPY,TEXT,2,116,-94,231,179,4,300,600,1920.0,1080.0,34.0,475.0,749.0,430.0,1.0,1
StarbucksChristmas_300X600.psd,CTA,CTA,3,19,534,263,49,5,300,600,1920.0,1080.0,,,,,,0
StarbucksChristmas_320X50.psd,BACKGROUND,BACKGROUND,-1,0,0,320,50,0,320,50,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
StarbucksChristmas_320X50.psd,SKUs,PRODUCT,2,225,2,42,125,1,320,50,1920.0,1080.0,1089.0,57.0,399.0,1206.0,5.0,1
StarbucksChristmas_320X50.psd,COPY,TEXT,2,54,5,165,42,2,320,50,1920.0,1080.0,34.0,475.0,749.0,430.0,1.0,1
StarbucksChristmas_320X50.psd,COPY,TEXT,2,-5,-15,62,48,3,320,50,1920.0,1080.0,34.0,475.0,749.0,430.0,1.0,1
StarbucksChristmas_320X50.psd,CTA,CTA,3,269,8,45,33,4,320,50,1920.0,1080.0,,,,,,0
StarbucksChristmas_728X90.psd,BACKGROUND,BACKGROUND,-1,0,0,728,90,0,728,90,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
StarbucksChristmas_728X90.psd,SKUs,PRODUCT,2,523,0,95,285,1,728,90,1920.0,1080.0,1089.0,57.0,399.0,1206.0,5.0,1
StarbucksChristmas_728X90.psd,COPY,TEXT,2,113,6,316,81,2,728,90,1920.0,1080.0,34.0,475.0,749.0,430.0,1.0,1
StarbucksChristmas_728X90.psd,OFFER,PRICE,3,447,0,75,90,3,728,90,1920.0,1080.0,281.0,48.0,295.0,353.0,3.0,1
StarbucksChristmas_728X90.psd,COPY,TEXT,2,-35,-72,173,134,4,728,90,1920.0,1080.0,34.0,475.0,749.0,430.0,1.0,1
StarbucksChristmas_728X90.psd,CTA,CTA,3,626,13,87,64,5,728,90,1920.0,1080.0,,,,,,0
Starbucks_160X600.psd,BACKGROUND,BACKGROUND,-1,0,0,160,600,0,160,600,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Starbucks_160X600.psd,COPY,TEXT,2,11,442,143,44,1,160,600,1920.0,1080.0,80.0,355.0,1769.0,209.0,1.0,1
Starbucks_160X600.psd,COPY,TEXT,2,41,106,83,42,2,160,600,1920.0,1080.0,80.0,355.0,1769.0,209.0,1.0,1
Starbucks_160X600.psd,SKUs,PRODUCT,2,-79,116,324,334,3,160,600,1920.0,1080.0,236.0,-2.0,1198.0,963.0,2.0,1
Starbucks_160X600.psd,LOGO,LOGO,0,49,15,65,65,4,160,600,1920.0,1080.0,1484.0,888.0,365.0,118.0,3.0,1
Starbucks_160X600.psd,CTA,CTA,3,32,515,100,37,5,160,600,1920.0,1080.0,,,,,,0
Starbucks_160X600.psd,LEGAL,LEGAL,3,20,581,125,7,6,160,600,1920.0,1080.0,80.0,919.0,480.0,87.0,4.0,1
Starbucks_300X250.psd,BACKGROUND,BACKGROUND,-1,0,0,300,250,0,300,250,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Starbucks_300X250.psd,COPY,TEXT,2,182,112,109,33,1,300,250,1920.0,1080.0,80.0,355.0,1769.0,209.0,1.0,1
Starbucks_300X250.psd,COPY,TEXT,2,11,112,63,31,2,300,250,1920.0,1080.0,80.0,355.0,1769.0,209.0,1.0,1
Starbucks_300X250.psd,SKUs,PRODUCT,2,36,39,186,157,3,300,250,1920.0,1080.0,236.0,-2.0,1198.0,963.0,2.0,1
Starbucks_300X250.psd,LOGO,LOGO,0,244,11,45,45,4,300,250,1920.0,1080.0,1484.0,888.0,365.0,118.0,3.0,1
Starbucks_300X250.psd,CTA,CTA,3,189,203,100,36,5,300,250,1920.0,1080.0,,,,,,0
Starbucks_300X250.psd,LEGAL,LEGAL,3,11,232,127,7,6,300,250,1920.0,1080.0,80.0,919.0,480.0,87.0,4.0,1
Starbucks_300X50.psd,BACKGROUND,BACKGROUND,-1,0,0,300,50,0,300,50,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Starbucks_300X50.psd,COPY,TEXT,2,50,15,42,21,1,300,50,1920.0,1080.0,80.0,355.0,1769.0,209.0,1.0,1
Starbucks_300X50.psd,COPY,TEXT,2,135,15,74,23,2,300,50,1920.0,1080.0,80.0,355.0,1769.0,209.0,1.0,1
Starbucks_300X50.psd,SKUs,PRODUCT,2,76,-13,77,65,3,300,50,1920.0,1080.0,236.0,-2.0,1198.0,963.0,2.0,1
Starbucks_300X50.psd,LEGAL,LEGAL,3,212,43,82,4,4,300,50,1920.0,1080.0,80.0,919.0,480.0,87.0,4.0,1
Starbucks_300X50.psd,LOGO,LOGO,0,15,11,29,29,5,300,50,1920.0,1080.0,1484.0,888.0,365.0,118.0,3.0,1
Starbucks_300X50.psd,CTA,CTA,3,222,15,58,21,6,300,50,1920.0,1080.0,,,,,,0
Starbucks_300X600.psd,BACKGROUND,BACKGROUND,-1,0,0,300,600,0,300,600,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Starbucks_300X600.psd,CTA,CTA,3,100,521,99,37,1,300,600,1920.0,1080.0,,,,,,0
Starbucks_300X600.psd,COPY,TEXT,2,40,437,219,66,2,300,600,1920.0,1080.0,80.0,355.0,1769.0,209.0,1.0,1
Starbucks_300X600.psd,COPY,TEXT,2,86,96,127,64,3,300,600,1920.0,1080.0,80.0,355.0,1769.0,209.0,1.0,1
Starbucks_300X600.psd,SKUs,PRODUCT,2,-54,95,426,358,4,300,600,1920.0,1080.0,236.0,-2.0,1198.0,963.0,2.0,1
Starbucks_300X600.psd,LEGAL,LEGAL,3,87,573,125,7,5,300,600,1920.0,1080.0,80.0,919.0,480.0,87.0,4.0,1
Starbucks_300X600.psd,LOGO,LOGO,0,120,20,59,59,6,300,600,1920.0,1080.0,1484.0,888.0,365.0,118.0,3.0,1
Starbucks_320X50.psd,BACKGROUND,BACKGROUND,-1,0,0,320,50,0,320,50,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Starbucks_320X50.psd,COPY,TEXT,2,59,14,45,23,1,320,50,1920.0,1080.0,80.0,355.0,1769.0,209.0,1.0,1
Starbucks_320X50.psd,COPY,TEXT,2,150,14,78,24,2,320,50,1920.0,1080.0,80.0,355.0,1769.0,209.0,1.0,1
Starbucks_320X50.psd,SKUs,PRODUCT,2,87,-16,81,69,3,320,50,1920.0,1080.0,236.0,-2.0,1198.0,963.0,2.0,1
Starbucks_320X50.psd,LEGAL,LEGAL,3,226,41,82,4,4,320,50,1920.0,1080.0,80.0,919.0,480.0,87.0,4.0,1
Starbucks_320X50.psd,LOGO,LOGO,0,13,8,35,34,5,320,50,1920.0,1080.0,1484.0,888.0,365.0,118.0,3.0,1
Starbucks_320X50.psd,CTA,CTA,3,241,14,58,21,6,320,50,1920.0,1080.0,,,,,,0
Starbucks_728X90.psd,BACKGROUND,BACKGROUND,-1,0,0,728,90,0,728,90,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Starbucks_728X90.psd,SUB HEADING,TEXT,2,376,43,201,15,1,728,90,1920.0,1080.0,80.0,355.0,1769.0,209.0,1.0,1
Starbucks_728X90.psd,COPY,TEXT,2,112,30,61,31,2,728,90,1920.0,1080.0,80.0,355.0,1769.0,209.0,1.0,1
Starbucks_728X90.psd,COPY,TEXT,2,251,31,106,32,3,728,90,1920.0,1080.0,80.0,355.0,1769.0,209.0,1.0,1
Starbucks_728X90.psd,SKUs,PRODUCT,2,143,-21,141,120,4,728,90,1920.0,1080.0,236.0,-2.0,1198.0,963.0,2.0,1
Starbucks_728X90.psd,LEGAL,LEGAL,3,415,68,123,6,5,728,90,1920.0,1080.0,80.0,919.0,480.0,87.0,4.0,1
Starbucks_728X90.psd,LOGO,LOGO,0,30,18,59,58,6,728,90,1920.0,1080.0,1484.0,888.0,365.0,118.0,3.0,1
Starbucks_728X90.psd,CTA,CTA,3,599,29,96,36,7,728,90,1920.0,1080.0,,,,,,0
Trolli_161X601.psd,BACKGROUND,BACKGROUND,-1,0,0,161,601,0,161,601,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Trolli_161X601.psd,SKUs,PRODUCT,2,2,106,163,393,1,161,601,1920.0,1080.0,882.0,64.0,972.0,1138.0,1.0,1
Trolli_161X601.psd,LEGAL,LEGAL,3,1,559,159,42,2,161,601,1920.0,1080.0,3.0,983.0,1023.0,87.0,3.0,1
Trolli_161X601.psd,CTA,CTA,3,13,516,135,42,3,161,601,1920.0,1080.0,,,,,,0
Trolli_161X601.psd,COPY,TEXT,2,1,25,160,61,4,161,601,1920.0,1080.0,45.0,106.0,879.0,337.0,2.0,1
Trolli_301X250.psd,BACKGROUND,BACKGROUND,-1,0,0,301,251,0,301,251,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Trolli_301X250.psd,SKUs,PRODUCT,2,129,39,189,235,1,301,251,1920.0,1080.0,882.0,64.0,972.0,1138.0,1.0,1
Trolli_301X250.psd,LEGAL,LEGAL,3,-4,231,163,24,2,301,251,1920.0,1080.0,3.0,983.0,1023.0,87.0,3.0,1
Trolli_301X250.psd,CTA,CTA,3,25,204,85,26,3,301,251,1920.0,1080.0,,,,,,0
Trolli_301X250.psd,COPY,TEXT,2,5,14,145,56,4,301,251,1920.0,1080.0,45.0,106.0,879.0,337.0,2.0,1
Trolli_301X601.psd,BACKGROUND,BACKGROUND,-1,0,0,301,601,0,301,601,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Trolli_301X601.psd,SKUs,PRODUCT,2,2,182,340,470,1,301,601,1920.0,1080.0,882.0,64.0,972.0,1138.0,1.0,1
Trolli_301X601.psd,CTA,CTA,3,76,520,149,44,2,301,601,1920.0,1080.0,,,,,,0
Trolli_301X601.psd,COPY,TEXT,2,22,22,270,103,3,301,601,1920.0,1080.0,45.0,106.0,879.0,337.0,2.0,1
Trolli_301X601.psd,LEGAL,LEGAL,3,-9,558,320,46,4,301,601,1920.0,1080.0,3.0,983.0,1023.0,87.0,3.0,1
Trolli_301x50.psd,BACKGROUND,BACKGROUND,-1,0,0,301,50,0,301,50,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Trolli_301x50.psd,SKUs,PRODUCT,2,149,2,70,82,1,301,50,1920.0,1080.0,882.0,64.0,972.0,1138.0,1.0,1
Trolli_301x50.psd,CTA,CTA,3,224,8,67,20,2,301,50,1920.0,1080.0,,,,,,0
Trolli_301x50.psd,LEGAL,LEGAL,3,219,30,80,20,3,301,50,1920.0,1080.0,3.0,983.0,1023.0,87.0,3.0,1
Trolli_301x50.psd,COPY,TEXT,2,3,4,108,42,4,301,50,1920.0,1080.0,45.0,106.0,879.0,337.0,2.0,1
Trolli_321X50.psd,BACKGROUND,BACKGROUND,-1,0,0,321,50,0,321,50,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Trolli_321X50.psd,SKUs,PRODUCT,2,161,2,69,82,1,321,50,1920.0,1080.0,882.0,64.0,972.0,1138.0,1.0,1
Trolli_321X50.psd,CTA,CTA,3,244,8,67,20,2,321,50,1920.0,1080.0,,,,,,0
Trolli_321X50.psd,LEGAL,LEGAL,3,239,30,80,20,3,321,50,1920.0,1080.0,3.0,983.0,1023.0,87.0,3.0,1
Trolli_321X50.psd,COPY,TEXT,2,3,4,108,42,4,321,50,1920.0,1080.0,45.0,106.0,879.0,337.0,2.0,1
Trolli_720X1280.psd,BACKGROUND,BACKGROUND,-1,0,0,720,1280,0,720,1280,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Trolli_720X1280.psd,SKUs,PRODUCT,2,32,369,761,1027,1,720,1280,1920.0,1080.0,882.0,64.0,972.0,1138.0,1.0,1
Trolli_720X1280.psd,LEGAL,LEGAL,3,9,1216,705,48,2,720,1280,1920.0,1080.0,3.0,983.0,1023.0,87.0,3.0,1
Trolli_720X1280.psd,COPY,TEXT,2,76,18,592,228,3,720,1280,1920.0,1080.0,45.0,106.0,879.0,337.0,2.0,1
Trolli_729X90.psd,BACKGROUND,BACKGROUND,-1,0,0,729,90,0,729,90,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Trolli_729X90.psd,SKUs,PRODUCT,2,379,0,135,160,1,729,90,1920.0,1080.0,882.0,64.0,972.0,1138.0,1.0,1
Trolli_729X90.psd,LEGAL,LEGAL,3,573,54,151,35,2,729,90,1920.0,1080.0,3.0,983.0,1023.0,87.0,3.0,1
Trolli_729X90.psd,CTA,CTA,3,581,11,130,38,3,729,90,1920.0,1080.0,,,,,,0
Trolli_729X90.psd,COPY,TEXT,2,6,5,210,80,4,729,90,1920.0,1080.0,45.0,106.0,879.0,337.0,2.0,1
Trolli_800X418.psd,BACKGROUND,BACKGROUND,-1,0,0,800,418,0,800,418,1920.0,1080.0,0.0,0.0,1920.0,1080.0,0.0,1
Trolli_800X418.psd,SKUs,PRODUCT,2,359,16,394,461,1,800,418,1920.0,1080.0,882.0,64.0,972.0,1138.0,1.0,1
Trolli_800X418.psd,COPY,TEXT,2,8,33,355,136,2,800,418,1920.0,1080.0,45.0,106.0,879.0,337.0,2.0,1
Trolli_800X418.psd,LEGAL,LEGAL,3,-14,372,439,61,3,800,418,1920.0,1080.0,3.0,983.0,1023.0,87.0,3.0,1
